"";"Var";"N";"RhoReference";"RhoEstimated";"k";"Theta";"r";"SMAUP"
"122";"SAR21_-0.7";5;-0.7;-0.717742636433;22;0.88;30;0.0138561814462206
"123";"SAR22_-0.7";5;-0.7;-0.678342355204;23;0.92;30;0.00990512184579918
"124";"SAR23_-0.7";5;-0.7;-0.688225889314;19;0.76;30;0.0354432245005104
"125";"SAR24_-0.7";5;-0.7;-0.682719263065;16;0.64;30;0.0839968744556249
"126";"SAR25_-0.7";5;-0.7;-0.719083640085;10;0.4;30;0.345802411537919
"127";"SAR26_-0.7";5;-0.7;-0.694829620219;2;0.08;30;0.836661990691236
"128";"SAR27_-0.7";5;-0.7;-0.693498854032;21;0.84;30;0.0190881910300215
"129";"SAR28_-0.7";5;-0.7;-0.683293520186;22;0.88;30;0.0138040405654485
"130";"SAR29_-0.7";5;-0.7;-0.665687572853;15;0.6;30;0.109645543063546
"131";"SAR30_-0.7";5;-0.7;-0.722042275218;23;0.92;30;0.00993356389398118
"132";"SAR31_-0.7";5;-0.7;-0.70644466417;13;0.52;30;0.182004219208196
"133";"SAR32_-0.7";5;-0.7;-0.747329823174;19;0.76;30;0.0357709593359881
"134";"SAR33_-0.7";5;-0.7;-0.675990264268;23;0.92;30;0.00990358742690035
"135";"SAR34_-0.7";5;-0.7;-0.706466458427;21;0.84;30;0.0191223142836967
"136";"SAR35_-0.7";5;-0.7;-0.677680075555;19;0.76;30;0.0353830971590623
"137";"SAR36_-0.7";5;-0.7;-0.678004745185;2;0.08;30;0.836615316633481
"138";"SAR37_-0.7";5;-0.7;-0.683408900534;2;0.08;30;0.836630727333263
"139";"SAR38_-0.7";5;-0.7;-0.710652465812;18;0.72;30;0.0478613859617187
"140";"SAR39_-0.7";5;-0.7;-0.681604035931;23;0.92;30;0.00990724904677938
"141";"SAR40_-0.7";5;-0.7;-0.744537484986;16;0.64;30;0.0846932167556134
"142";"SAR41_-0.7";5;-0.7;-0.735184331662;15;0.6;30;0.110585821347043
"143";"SAR42_-0.7";5;-0.7;-0.737724689408;17;0.68;30;0.0640740674035915
"144";"SAR43_-0.7";5;-0.7;-0.698838691574;20;0.8;30;0.0261557885568644
"145";"SAR44_-0.7";5;-0.7;-0.6558198663;14;0.56;30;0.14171357858078
"146";"SAR45_-0.7";5;-0.7;-0.747212715464;15;0.6;30;0.110737184637348
"147";"SAR46_-0.7";5;-0.7;-0.6700608266;15;0.6;30;0.109708146500298
"148";"SAR47_-0.7";5;-0.7;-0.652940116876;2;0.08;30;0.83653829071052
"149";"SAR48_-0.7";5;-0.7;-0.738088705474;19;0.76;30;0.0357207430663717
"150";"SAR49_-0.7";5;-0.7;-0.708994857906;20;0.8;30;0.0261963846790967
"151";"SAR50_-0.7";5;-0.7;-0.732008561599;18;0.72;30;0.0480170772158586
"152";"SAR51_-0.7";5;-0.7;-0.678023500516;3;0.12;30;0.794066733915064
"153";"SAR52_-0.7";5;-0.7;-0.73531001406;19;0.76;30;0.0357055697728555
"154";"SAR53_-0.7";5;-0.7;-0.667939614837;14;0.56;30;0.141915329061565
"155";"SAR54_-0.7";5;-0.7;-0.711604723226;13;0.52;30;0.182090339828185
"156";"SAR55_-0.7";5;-0.7;-0.669029266394;2;0.08;30;0.83658880827694
"157";"SAR56_-0.7";5;-0.7;-0.716378253656;20;0.8;30;0.0262257447860918
"158";"SAR57_-0.7";5;-0.7;-0.659658318039;16;0.64;30;0.0837200541777926
"159";"SAR58_-0.7";5;-0.7;-0.703508720674;17;0.68;30;0.0637595557318686
"160";"SAR59_-0.7";5;-0.7;-0.733449927665;2;0.08;30;0.836755705280397
"161";"SAR60_-0.7";5;-0.7;-0.654002534701;19;0.76;30;0.0352462546972574
"162";"SAR61_-0.7";5;-0.7;-0.725373026415;19;0.76;30;0.0356510275671103
"163";"SAR62_-0.7";5;-0.7;-0.690894924924;19;0.76;30;0.0354583622344403
"164";"SAR63_-0.7";5;-0.7;-0.709785903101;16;0.64;30;0.0843097928288534
"165";"SAR64_-0.7";5;-0.7;-0.74274740284;20;0.8;30;0.0263295554702602
"166";"SAR65_-0.7";5;-0.7;-0.738195956588;23;0.92;30;0.00994404562231162
"167";"SAR66_-0.7";5;-0.7;-0.655804616856;14;0.56;30;0.141713321658645
"168";"SAR67_-0.7";5;-0.7;-0.704998573214;13;0.52;30;0.181979903413599
"169";"SAR68_-0.7";5;-0.7;-0.720892664881;11;0.44;30;0.284157264761267
"170";"SAR69_-0.7";5;-0.7;-0.705094270556;17;0.68;30;0.0637744339680197
"171";"SAR70_-0.7";5;-0.7;-0.663865341599;19;0.76;30;0.0353035670852967
"172";"SAR71_-0.7";5;-0.7;-0.737516039003;16;0.64;30;0.084617372427993
"173";"SAR72_-0.7";5;-0.7;-0.706697818373;17;0.68;30;0.0637894507545467
"174";"SAR73_-0.7";5;-0.7;-0.742625408929;20;0.8;30;0.026329078956906
"175";"SAR74_-0.7";5;-0.7;-0.743075486537;2;0.08;30;0.836776443660478
"176";"SAR75_-0.7";5;-0.7;-0.736321736319;14;0.56;30;0.142966389799679
"177";"SAR76_-0.7";5;-0.7;-0.748069088504;21;0.84;30;0.0192305962398773
"178";"SAR77_-0.7";5;-0.7;-0.731448504628;23;0.92;30;0.00993966946278607
"179";"SAR78_-0.7";5;-0.7;-0.746103422529;12;0.48;30;0.2298111885171
"180";"SAR79_-0.7";5;-0.7;-0.693427739789;9;0.36;30;0.4124413827298
"181";"SAR80_-0.7";5;-0.7;-0.680983694172;14;0.56;30;0.14212709385476
"182";"SAR81_-0.7";5;-0.7;-0.736879637417;19;0.76;30;0.0357141450460233
"183";"SAR82_-0.7";5;-0.7;-0.718054103731;23;0.92;30;0.00993097341458767
"184";"SAR83_-0.7";5;-0.7;-0.723323123442;13;0.52;30;0.182282222887289
"185";"SAR84_-0.7";5;-0.7;-0.657654318885;4;0.16;30;0.743667843681327
"186";"SAR85_-0.7";5;-0.7;-0.720367773559;20;0.8;30;0.026241555701744
"187";"SAR86_-0.7";5;-0.7;-0.676516659883;13;0.52;30;0.181484461077046
"188";"SAR87_-0.7";5;-0.7;-0.682653490274;14;0.56;30;0.142153806364257
"189";"SAR88_-0.7";5;-0.7;-0.716724872541;10;0.4;30;0.345760439347834
"190";"SAR89_-0.7";5;-0.7;-0.700634915552;16;0.64;30;0.0842054226392152
"191";"SAR90_-0.7";5;-0.7;-0.688216627792;4;0.16;30;0.743910268765522
"192";"SAR91_-0.7";5;-0.7;-0.73549462754;5;0.2;30;0.686718680362998
"193";"SAR92_-0.7";5;-0.7;-0.689282399049;18;0.72;30;0.0477021255755764
"194";"SAR93_-0.7";5;-0.7;-0.712562823314;19;0.76;30;0.035580065768337
"195";"SAR94_-0.7";5;-0.7;-0.694946813703;18;0.72;30;0.0477446802635236
"196";"SAR95_-0.7";5;-0.7;-0.699221804216;20;0.8;30;0.0261573243516036
"197";"SAR96_-0.7";5;-0.7;-0.71073737174;18;0.72;30;0.0478620117722361
"198";"SAR97_-0.7";5;-0.7;-0.721411788603;22;0.88;30;0.0138617100777318
"199";"SAR98_-0.7";5;-0.7;-0.650065670723;14;0.56;30;0.141616077928245
"200";"SAR99_-0.7";5;-0.7;-0.702482405508;3;0.12;30;0.794185774550798
"201";"SAR0_-0.7";5;-0.7;-0.690925342377;16;0.64;30;0.0840930954559699
"202";"SAR1_-0.7";5;-0.7;-0.749222150542;18;0.72;30;0.0481400816181513
"203";"SAR2_-0.7";5;-0.7;-0.745528677485;20;0.8;30;0.0263404097972196
"204";"SAR3_-0.7";5;-0.7;-0.714341373803;2;0.08;30;0.83671153865135
"205";"SAR4_-0.7";5;-0.7;-0.677619478993;16;0.64;30;0.0839364769096822
"206";"SAR5_-0.7";5;-0.7;-0.703321828229;19;0.76;30;0.0355284194996516
"207";"SAR6_-0.7";5;-0.7;-0.711102498454;18;0.72;30;0.0478647023636775
"208";"SAR7_-0.7";5;-0.7;-0.737058965266;22;0.88;30;0.013885233243371
"209";"SAR8_-0.7";5;-0.7;-0.686289745584;13;0.52;30;0.181658057216536
"210";"SAR9_-0.7";5;-0.7;-0.705957217717;18;0.72;30;0.0478266936876226
"211";"SAR10_-0.7";5;-0.7;-0.742323912369;23;0.92;30;0.00994672138464309
"212";"SAR11_-0.7";5;-0.7;-0.749993770885;3;0.12;30;0.794381707593628
"213";"SAR12_-0.7";5;-0.7;-0.713781616475;21;0.84;30;0.0191414856147588
"214";"SAR13_-0.7";5;-0.7;-0.708588313226;16;0.64;30;0.0842962158114735
"215";"SAR14_-0.7";5;-0.7;-0.699732285481;21;0.84;30;0.0191046158805995
"216";"SAR15_-0.7";5;-0.7;-0.698335982336;12;0.48;30;0.228988004910917
"217";"SAR16_-0.7";5;-0.7;-0.695234891703;18;0.72;30;0.0477468379003205
"218";"SAR17_-0.7";5;-0.7;-0.737031969791;23;0.92;30;0.00994329091633581
"219";"SAR18_-0.7";5;-0.7;-0.668855465615;2;0.08;30;0.836588283446855
"220";"SAR19_-0.7";5;-0.7;-0.743088698087;20;0.8;30;0.0263308883988075
"221";"SAR20_-0.7";5;-0.7;-0.695357861496;17;0.68;30;0.0636825985306477
"222";"SAR21_-0.7";5;-0.7;-0.717742636433;22;0.88;30;0.0138561814462206
"223";"SAR22_-0.7";5;-0.7;-0.678342355204;23;0.92;30;0.00990512184579918
"224";"SAR23_-0.7";5;-0.7;-0.688225889314;19;0.76;30;0.0354432245005104
"225";"SAR24_-0.7";5;-0.7;-0.682719263065;16;0.64;30;0.0839968744556249
"226";"SAR25_-0.7";5;-0.7;-0.719083640085;10;0.4;30;0.345802411537919
"227";"SAR26_-0.7";5;-0.7;-0.694829620219;2;0.08;30;0.836661990691236
"228";"SAR27_-0.7";5;-0.7;-0.693498854032;21;0.84;30;0.0190881910300215
"229";"SAR28_-0.7";5;-0.7;-0.683293520186;22;0.88;30;0.0138040405654485
"230";"SAR29_-0.7";5;-0.7;-0.665687572853;15;0.6;30;0.109645543063546
"231";"SAR30_-0.7";5;-0.7;-0.722042275218;23;0.92;30;0.00993356389398118
"232";"SAR31_-0.7";5;-0.7;-0.70644466417;13;0.52;30;0.182004219208196
"233";"SAR32_-0.7";5;-0.7;-0.747329823174;19;0.76;30;0.0357709593359881
"234";"SAR33_-0.7";5;-0.7;-0.675990264268;23;0.92;30;0.00990358742690035
"235";"SAR34_-0.7";5;-0.7;-0.706466458427;21;0.84;30;0.0191223142836967
"236";"SAR35_-0.7";5;-0.7;-0.677680075555;19;0.76;30;0.0353830971590623
"237";"SAR36_-0.7";5;-0.7;-0.678004745185;2;0.08;30;0.836615316633481
"238";"SAR37_-0.7";5;-0.7;-0.683408900534;2;0.08;30;0.836630727333263
"239";"SAR38_-0.7";5;-0.7;-0.710652465812;18;0.72;30;0.0478613859617187
"240";"SAR39_-0.7";5;-0.7;-0.681604035931;23;0.92;30;0.00990724904677938
"241";"SAR40_-0.7";5;-0.7;-0.744537484986;16;0.64;30;0.0846932167556134
"242";"SAR41_-0.7";5;-0.7;-0.735184331662;15;0.6;30;0.110585821347043
"243";"SAR42_-0.7";5;-0.7;-0.737724689408;17;0.68;30;0.0640740674035915
"244";"SAR43_-0.7";5;-0.7;-0.698838691574;20;0.8;30;0.0261557885568644
"245";"SAR44_-0.7";5;-0.7;-0.6558198663;14;0.56;30;0.14171357858078
"246";"SAR45_-0.7";5;-0.7;-0.747212715464;15;0.6;30;0.110737184637348
"247";"SAR46_-0.7";5;-0.7;-0.6700608266;15;0.6;30;0.109708146500298
"248";"SAR47_-0.7";5;-0.7;-0.652940116876;2;0.08;30;0.83653829071052
"249";"SAR48_-0.7";5;-0.7;-0.738088705474;19;0.76;30;0.0357207430663717
"250";"SAR49_-0.7";5;-0.7;-0.708994857906;20;0.8;30;0.0261963846790967
"251";"SAR50_-0.7";5;-0.7;-0.732008561599;18;0.72;30;0.0480170772158586
"252";"SAR51_-0.7";5;-0.7;-0.678023500516;3;0.12;30;0.794066733915064
"253";"SAR52_-0.7";5;-0.7;-0.73531001406;19;0.76;30;0.0357055697728555
"254";"SAR53_-0.7";5;-0.7;-0.667939614837;14;0.56;30;0.141915329061565
"255";"SAR54_-0.7";5;-0.7;-0.711604723226;13;0.52;30;0.182090339828185
"256";"SAR55_-0.7";5;-0.7;-0.669029266394;2;0.08;30;0.83658880827694
"257";"SAR56_-0.7";5;-0.7;-0.716378253656;20;0.8;30;0.0262257447860918
"258";"SAR57_-0.7";5;-0.7;-0.659658318039;16;0.64;30;0.0837200541777926
"259";"SAR58_-0.7";5;-0.7;-0.703508720674;17;0.68;30;0.0637595557318686
"260";"SAR59_-0.7";5;-0.7;-0.733449927665;2;0.08;30;0.836755705280397
"261";"SAR60_-0.7";5;-0.7;-0.654002534701;19;0.76;30;0.0352462546972574
"262";"SAR61_-0.7";5;-0.7;-0.725373026415;19;0.76;30;0.0356510275671103
"263";"SAR62_-0.7";5;-0.7;-0.690894924924;19;0.76;30;0.0354583622344403
"264";"SAR63_-0.7";5;-0.7;-0.709785903101;16;0.64;30;0.0843097928288534
"265";"SAR64_-0.7";5;-0.7;-0.74274740284;20;0.8;30;0.0263295554702602
"266";"SAR65_-0.7";5;-0.7;-0.738195956588;23;0.92;30;0.00994404562231162
"267";"SAR66_-0.7";5;-0.7;-0.655804616856;14;0.56;30;0.141713321658645
"268";"SAR67_-0.7";5;-0.7;-0.704998573214;13;0.52;30;0.181979903413599
"269";"SAR68_-0.7";5;-0.7;-0.720892664881;11;0.44;30;0.284157264761267
"270";"SAR69_-0.7";5;-0.7;-0.705094270556;17;0.68;30;0.0637744339680197
"271";"SAR70_-0.7";5;-0.7;-0.663865341599;19;0.76;30;0.0353035670852967
"272";"SAR71_-0.7";5;-0.7;-0.737516039003;16;0.64;30;0.084617372427993
"273";"SAR72_-0.7";5;-0.7;-0.706697818373;17;0.68;30;0.0637894507545467
"274";"SAR73_-0.7";5;-0.7;-0.742625408929;20;0.8;30;0.026329078956906
"275";"SAR74_-0.7";5;-0.7;-0.743075486537;2;0.08;30;0.836776443660478
"276";"SAR75_-0.7";5;-0.7;-0.736321736319;14;0.56;30;0.142966389799679
"277";"SAR76_-0.7";5;-0.7;-0.748069088504;21;0.84;30;0.0192305962398773
"278";"SAR77_-0.7";5;-0.7;-0.731448504628;23;0.92;30;0.00993966946278607
"279";"SAR78_-0.7";5;-0.7;-0.746103422529;12;0.48;30;0.2298111885171
"280";"SAR79_-0.7";5;-0.7;-0.693427739789;9;0.36;30;0.4124413827298
"281";"SAR80_-0.7";5;-0.7;-0.680983694172;14;0.56;30;0.14212709385476
"282";"SAR81_-0.7";5;-0.7;-0.736879637417;19;0.76;30;0.0357141450460233
"283";"SAR82_-0.7";5;-0.7;-0.718054103731;23;0.92;30;0.00993097341458767
"284";"SAR83_-0.7";5;-0.7;-0.723323123442;13;0.52;30;0.182282222887289
"285";"SAR84_-0.7";5;-0.7;-0.657654318885;4;0.16;30;0.743667843681327
"286";"SAR85_-0.7";5;-0.7;-0.720367773559;20;0.8;30;0.026241555701744
"287";"SAR86_-0.7";5;-0.7;-0.676516659883;13;0.52;30;0.181484461077046
"288";"SAR87_-0.7";5;-0.7;-0.682653490274;14;0.56;30;0.142153806364257
"289";"SAR88_-0.7";5;-0.7;-0.716724872541;10;0.4;30;0.345760439347834
"290";"SAR89_-0.7";5;-0.7;-0.700634915552;16;0.64;30;0.0842054226392152
"291";"SAR90_-0.7";5;-0.7;-0.688216627792;4;0.16;30;0.743910268765522
"292";"SAR91_-0.7";5;-0.7;-0.73549462754;5;0.2;30;0.686718680362998
"293";"SAR92_-0.7";5;-0.7;-0.689282399049;18;0.72;30;0.0477021255755764
"294";"SAR93_-0.7";5;-0.7;-0.712562823314;19;0.76;30;0.035580065768337
"295";"SAR94_-0.7";5;-0.7;-0.694946813703;18;0.72;30;0.0477446802635236
"296";"SAR95_-0.7";5;-0.7;-0.699221804216;20;0.8;30;0.0261573243516036
"297";"SAR96_-0.7";5;-0.7;-0.71073737174;18;0.72;30;0.0478620117722361
"298";"SAR97_-0.7";5;-0.7;-0.721411788603;22;0.88;30;0.0138617100777318
"299";"SAR98_-0.7";5;-0.7;-0.650065670723;14;0.56;30;0.141616077928245
"300";"SAR99_-0.7";5;-0.7;-0.702482405508;3;0.12;30;0.794185774550798
"301";"SAR0_-0.7";5;-0.7;-0.690925342377;16;0.64;30;0.0840930954559699
"302";"SAR1_-0.7";5;-0.7;-0.749222150542;18;0.72;30;0.0481400816181513
"303";"SAR2_-0.7";5;-0.7;-0.745528677485;20;0.8;30;0.0263404097972196
"304";"SAR3_-0.7";5;-0.7;-0.714341373803;2;0.08;30;0.83671153865135
"305";"SAR4_-0.7";5;-0.7;-0.677619478993;16;0.64;30;0.0839364769096822
