LNY442,[42, 42, 50, 42, 51, 51, 51, 51, 29, 29, 29, 51, 29, 41, 11, 11, 29, 29, 29, 51, 51, 51, 41, 50, 41, 50, 44, 51, 51, 29, 50, 50, 16, 16, 16, 25, 25, 13, 25, 13, 47, 47, 13, 47, 44, 21, 21, 13, 13, 8, 13, 44, 44, 44, 44, 25, 27, 25, 25, 25, 25, 33, 27, 33, 33, 8, 4, 4, 20, 20, 20, 4, 42, 7, 7, 7, 42, 20, 42, 7, 20, 20, 28, 28, 7, 20, 38, 49, 38, 38, 12, 20, 4, 4, 21, 7, 12, 7, 7, 18, 18, 4, 18, 18, 4, 4, 38, 18, 49, 32, 15, 1, 10, 3, 3, 10, 10, 15, 34, 34, 23, 10, 32, 10, 3, 27, 9, 9, 32, 32, 5, 40, 24, 40, 40, 24, 24, 25, 39, 39, 24, 24, 4, 34, 34, 39, 0, 27, 39, 22, 26, 27, 5, 45, 47, 47, 45, 45, 2, 37, 2, 2, 19, 2, 6, 5, 2, 30, 31, 44, 30, 30, 37, 17, 46, -1, 41, 44, 44, 41, 36, 36, 36, 35, 46, 48, 14, 46, 41, 41, 14, 11, 11, 35, 11, 35, 35, 35, 14, 35, 35, 43, 43, 17, 43, 14]
LNY443,[22, 35, 22, 22, 25, 51, 51, 51, 25, 31, 9, 25, 13, 8, 13, 13, 13, 13, 13, 25, 51, 25, 8, 25, 9, 8, 8, 8, 8, 13, 10, 22, 35, 10, 10, 21, 21, 26, 26, 33, 26, 26, 33, 33, 33, 26, 32, 33, 26, 26, 26, 33, 33, 33, 43, 7, 34, 49, 19, 21, 19, 0, 34, 7, 40, 37, 37, 37, 15, 15, 1, 15, 22, 46, 3, 3, 35, 15, 3, 46, 28, 28, 41, 46, 46, 28, 23, 23, 23, 23, 37, 37, 45, 28, 37, 2, 37, 32, 16, 23, 1, 37, 23, 1, 47, 47, 47, 45, 23, 12, 38, 12, 12, 42, 42, 12, 42, 4, 6, 38, 27, 12, 30, 30, 30, 34, 20, 48, 12, 48, 48, 39, 14, 39, 39, 14, 36, 21, 36, 36, 23, 47, 47, 34, 17, 11, 36, 11, 11, 0, 0, 34, 0, 34, 26, 50, 0, 0, 50, 24, 33, 50, 50, 29, 44, 29, 44, 18, 50, 18, 18, 18, 24, 24, 24, -1, 33, 18, 33, 33, 24, 24, 24, 5, 5, 5, 5, 5, 8, 8, 5, 13, 13, 5, 13, 5, 8, 5, 5, 5, 5, 5, 5, 24, 5, 5]
LNY444,[2, 2, 46, 2, 11, 11, 21, 21, 31, 11, 11, 11, 43, 37, 7, 43, 45, 45, 43, 17, 21, 21, 37, 17, 37, 17, 17, 17, 17, 43, 17, 17, 2, 46, 5, 25, 25, 25, 25, 25, 25, 25, 25, 39, 25, 25, 25, 25, 25, 40, 25, 25, 25, 25, 25, 18, 47, 36, 6, 25, 28, 25, 47, 18, 18, 40, 51, 48, 13, 13, 12, 13, 22, 22, 22, 22, 2, 13, 22, 3, 15, 0, 22, 15, 15, 0, 20, 42, 32, 32, 51, 0, 0, 0, 25, 3, 3, 3, 3, 12, 20, 20, 12, 12, 51, 24, 42, 20, 48, 14, 29, 49, 29, 49, 49, 44, 44, 4, 19, 19, 23, 49, 26, 26, 49, 29, 50, 50, 38, 29, 33, 49, 30, 30, 4, 30, 48, 6, 6, 6, 48, 48, 48, 47, 9, 6, 19, 6, 34, 47, 47, 8, 47, 47, 25, 16, 47, 47, 10, 10, 16, 16, 10, 33, 33, 33, 16, 10, 16, 25, 10, 1, 1, 35, 35, -1, 37, 25, 25, 37, 1, 35, 1, 41, 27, 41, 41, 27, 35, 35, 41, 7, 7, 7, 7, 7, 7, 41, 41, 7, 41, 27, 35, 35, 27, 27]
LNY445,[25, 25, 25, 37, 21, 14, 14, 14, 17, 24, 24, 21, 24, 24, 42, 42, 42, 42, 42, 0, 14, 0, 24, 0, 24, 25, 36, 36, 0, 42, 14, 37, 19, 19, 19, 38, 8, 0, 29, 0, 0, 0, 7, 0, 0, 38, 12, 0, 0, 38, 0, 36, 36, 0, 0, 30, 48, 22, 22, 10, 22, 10, 48, 48, 23, 43, 43, 38, 20, 20, 20, 20, 25, 31, 18, 50, 25, 15, 25, 31, 33, 12, 33, 33, 31, 31, 26, 26, 26, 26, 43, 43, 43, 43, 38, 12, 11, 12, 38, 26, 20, 26, 40, 20, 1, 1, 26, 26, 49, 13, 47, 13, 27, 2, 2, 27, 27, 46, 45, 47, 3, 13, 13, 2, 2, 13, 13, 13, 13, 13, 16, 39, 41, 39, 46, 28, 6, 8, 8, 8, 49, 8, 8, 48, 45, 22, 45, 22, 22, 35, 48, 48, 48, 48, 7, 7, 29, 10, 9, 9, 7, 9, 9, 16, 16, 16, 16, 51, 7, 7, 51, 51, 9, 32, 32, -1, 44, 34, 34, 44, 34, 34, 34, 32, 5, 4, 4, 32, 32, 32, 5, 42, 42, 4, 42, 42, 42, 4, 4, 4, 4, 32, 32, 32, 5, 5]
LNY446,[29, 8, 8, 29, 35, 29, 29, 29, 35, 35, 37, 35, 37, 37, 30, 30, 35, 35, 30, 15, 29, 29, 9, 29, 9, 29, 33, 15, 15, 3, 29, 29, 8, 8, 8, 21, 26, 36, 21, 36, 40, 40, 4, 4, 2, 51, 51, 36, 51, 51, 36, 2, 24, 15, 2, 31, 11, 11, 11, 31, 45, 34, 31, 31, 31, 51, 48, 51, 50, 7, 7, 6, 29, 46, 50, 46, 8, 22, 46, 17, 50, 16, 50, 17, 17, 6, 10, 10, 32, 10, 48, 42, 47, 16, 16, 16, 48, 16, 16, 32, 47, 42, 27, 7, 47, 51, 47, 47, 12, 38, 20, 38, 25, 5, 13, 13, 25, 5, 20, 20, 39, 0, 0, 0, 0, 23, 38, 34, 38, 23, 34, 5, 39, 5, 39, 39, 39, 45, 45, 45, 12, 51, 51, 11, 1, 11, 51, 20, 11, 34, 34, 11, 44, 34, 34, 4, 36, 34, 4, 18, 4, 4, 18, 34, 43, 44, 4, 24, 4, 24, 4, 4, 14, 41, 41, -1, 24, 24, 24, 9, 14, 14, 24, 49, 49, 28, 49, 41, 41, 28, 49, 19, 30, 28, 19, 28, 28, 49, 49, 28, 49, 49, 49, 41, 49, 49]
LNY447,[3, 33, 33, 33, 41, 44, 44, 44, 22, 41, 41, 13, 41, 2, 26, 41, 41, 22, 41, 29, 29, 44, 2, 29, 12, 29, 2, 2, 47, 41, 44, 33, 14, 14, 14, 8, 8, 5, 8, 10, 2, 5, 2, 2, 10, 17, 1, 10, 8, 17, 5, 2, 2, 47, 47, 37, 7, 34, 25, 34, 34, 34, 7, 37, 37, 17, 0, 17, 9, 9, 39, 9, 46, 15, 28, 46, 33, 9, 33, 15, 9, 36, 28, 31, 39, 39, 0, 16, 45, 45, 17, 17, 0, 39, 17, 1, 40, 1, 40, 49, 0, 39, 49, 39, 16, 16, 0, 0, 16, 24, 24, 24, 24, 11, 20, 20, 24, 11, 51, 24, 27, 20, 20, 48, 20, 51, 24, 51, 24, 51, 51, 50, 43, 43, 50, 25, 25, 25, 25, 25, 25, 25, 17, 51, 50, 25, 25, 51, 34, 38, 51, 51, 38, 38, 5, 5, 8, 5, 32, 4, 5, 23, 4, 35, 21, 35, 21, 32, 32, 32, 19, 4, 4, 6, 42, -1, 2, 30, 30, 2, 19, 6, 19, 6, 6, 18, 18, 42, 26, 26, 18, 26, 26, 26, 26, 26, 26, 18, 18, 26, 18, 6, 6, 6, 6, 18]
LNY448,[28, 48, 48, 28, 36, 20, 36, 36, 25, 36, 33, 20, 25, 9, 5, 5, 25, 25, 25, 8, 36, 0, 33, 8, 8, 28, 8, 8, 28, 14, 28, 28, 48, 28, 48, 31, 45, 31, 45, 31, 31, 16, 16, 16, 31, 18, 13, 31, 31, 18, 18, 49, 42, 8, 31, 27, 34, 27, 27, 30, 17, 16, 30, 30, 30, 18, 6, 6, 43, 43, 50, 43, 7, 7, 39, 7, 48, 43, 48, 7, 38, 13, 39, 38, 38, 43, 51, 51, 51, 23, 18, 18, 6, 12, 18, 13, 18, 13, 13, 32, 18, 18, 50, 50, 6, 35, 18, 18, 51, 22, 2, 22, 2, 26, 26, 22, 2, 37, 19, 19, 19, 22, 22, 22, 22, 34, 2, 2, 2, 34, 4, 26, 3, 3, 37, 3, 3, 6, 27, 6, 3, 3, 6, 34, 3, 27, 3, 34, 27, 21, 4, 4, 21, 30, 16, 16, 30, 16, 40, 40, 40, 11, 11, 21, 21, 21, 11, 1, 40, 42, 1, 42, 15, 29, 9, -1, 46, 42, 46, 10, 42, 29, 42, 47, 29, 47, 29, 29, 9, 9, 29, 5, 5, 47, 5, 41, 41, 24, 29, 47, 47, 29, 44, 29, 29, 29]
LNY449,[0, 0, 0, 0, 41, 41, 15, 41, 47, 41, 38, 47, 38, 22, 4, 4, 41, 41, 4, 32, 15, 41, 22, 32, 19, 0, 32, 32, 32, 4, 0, 0, 0, 0, 0, 49, 27, 27, 27, 49, 50, 50, 31, 49, 31, 36, 36, 49, 49, 49, 49, 31, 31, 17, 17, 30, 11, 11, 34, 34, 34, 34, 30, 30, 34, 36, 36, 49, 28, 28, 5, 9, 8, 8, 8, 8, 0, 39, 0, 21, 6, 16, 8, 8, 37, 8, 44, 44, 44, 44, 36, 7, 23, 23, 36, 16, 7, 36, 16, 5, 23, 23, 5, 5, 10, 44, 10, 10, 44, 51, 46, 18, 18, 3, 3, 18, 3, 46, 20, 20, 46, 18, 18, 18, 18, 1, 25, 25, 46, 46, 25, 46, 33, 33, 46, 40, 40, 34, 24, 49, 24, 24, 24, 1, 20, 1, 40, 1, 1, 29, 26, 26, 27, 27, 43, 43, 27, 27, 48, 48, 12, 12, 48, 43, 29, 29, 43, 45, 48, 31, 45, 48, 48, 14, 14, -1, 2, 2, 2, 2, 45, 45, 45, 42, 14, 35, 14, 14, 22, 22, 42, 13, 13, 35, 13, 13, 13, 42, 42, 35, 42, 14, 14, 14, 14, 14]
LNY450,[32, 12, 12, 12, 27, 27, 12, 51, 27, 27, 0, 27, 0, 0, 39, 1, 0, 27, 1, 51, 12, 51, 38, 32, 29, 32, 29, 29, 14, 2, 12, 12, 12, 12, 12, 43, 43, 19, 7, 30, 30, 35, 30, 30, 5, 5, 5, 5, 34, 34, 5, 38, 30, 14, 38, 19, 46, 22, 22, 19, 22, 19, 20, 20, 49, 50, 50, 50, 15, 50, 50, 15, 32, 23, 44, 44, 12, 15, 32, 23, 23, 15, 23, 23, 15, 15, 21, 24, 21, 24, 28, 17, 50, 15, 34, 17, 28, 34, 17, 21, 50, 50, 50, 50, 21, 50, 50, 21, 50, 47, 47, 47, 47, 4, 4, 47, 47, 8, 6, 42, 45, 41, 41, 41, 41, 42, 13, 42, 47, 42, 31, 36, 6, 36, 45, 36, 50, 43, 43, 43, 50, 50, 34, 42, 6, 11, 11, 46, 43, 46, 46, 42, 31, 46, 35, 30, 19, 26, 25, 10, 30, 30, 35, 26, 35, 26, 35, 30, 30, 30, 25, 25, 10, 48, 48, -1, 38, 10, 38, 38, 40, 18, 10, 33, 3, 33, 3, 3, 48, 48, 3, 37, 16, 16, 16, 16, 48, 33, 33, 33, 33, 3, 9, 9, 3, 3]
LNY451,[34, 6, 34, 34, 36, 36, 34, 34, 28, 17, 17, 28, 35, 38, 46, 35, 17, 17, 35, 9, 34, 9, 35, 9, 17, 34, 35, 35, 9, 35, 34, 34, 34, 34, 34, 29, 29, 22, 41, 41, 41, 22, 13, 13, 14, 5, 5, 14, 41, 41, 41, 14, 45, 9, 14, 32, 29, 29, 44, 15, 29, 15, 29, 32, 32, 41, 5, 41, 37, 47, 47, 37, 34, 34, 6, 6, 6, 37, 6, 11, 37, 37, 37, 37, 11, 37, 26, 26, 26, 26, 5, 5, 37, 37, 5, 11, 11, 5, 11, 50, 37, 37, 50, 47, 37, 41, 26, 37, 26, 16, 4, 20, 20, 8, 8, 7, 8, 8, 4, 4, 19, 21, 21, 21, 8, 25, 25, 16, 16, 25, 25, 8, 42, 42, 8, 42, 39, 29, 49, 10, 39, 39, 41, 39, 39, 29, 39, 39, 49, 2, 29, 29, 51, 29, 1, 33, 30, 12, 33, 3, 33, 33, 3, 2, 1, 2, 1, 13, 33, 13, 23, 23, 27, 0, 38, -1, 35, 45, 45, 35, 27, 31, 45, 40, 40, 18, 48, 0, 38, 38, 40, 46, 46, 43, 46, 46, 43, 48, 48, 18, 48, 0, 0, 0, 24, 24]
LNY452,[6, 37, 37, 6, 17, 17, 37, 17, 12, 12, 28, 17, 29, 16, 50, 50, 50, 50, 50, 15, 15, 15, 29, 6, 0, 6, 20, 20, 15, 50, 37, 37, 48, 48, 48, 11, 11, 11, 11, 43, 31, 31, 31, 31, 43, 11, 3, 43, 11, 24, 31, 20, 31, 15, 43, 26, 47, 47, 51, 45, 45, 42, 26, 45, 45, 24, 21, 24, 39, 46, 46, 39, 6, 6, 37, 37, 37, 30, 37, 25, 23, 39, 23, 23, 25, 39, 44, 44, 36, 44, 21, 21, 21, 21, 21, 3, 21, 3, 3, 36, 46, 5, 36, 46, 5, 44, 5, 5, 44, 9, 7, 7, 38, 27, 27, 7, 7, 2, 22, 22, 34, 9, 9, 9, 9, 47, 38, 47, 38, 47, 47, 2, 22, 2, 2, 49, 49, 11, 13, 13, 49, 49, 24, 47, 22, 47, 13, 47, 13, 8, 1, 47, 1, 35, 42, 42, 11, 42, 18, 18, 42, 18, 18, 42, 19, 40, 42, 18, 33, 31, 32, 32, 16, 16, 16, -1, 20, 32, 20, 20, 16, 16, 32, 41, 41, 41, 41, 16, 16, 16, 41, 10, 10, 14, 10, 10, 4, 41, 41, 41, 41, 41, 16, 16, 41, 41]
LNY453,[33, 33, 33, 28, 44, 44, 28, 44, 14, 14, 40, 14, 11, 11, 25, 3, 40, 14, 40, 44, 28, 44, 11, 28, 11, 28, 11, 11, 28, 40, 20, 28, 39, 20, 20, 7, 7, 42, 7, 10, 13, 42, 10, 10, 13, 7, 29, 13, 7, 7, 13, 41, 41, 13, 13, 48, 48, 32, 7, 7, 48, 48, 36, 48, 48, 7, 18, 18, 46, 46, 46, 46, 33, 33, 33, 33, 33, 46, 33, 33, 33, 7, 33, 33, 33, 46, 38, 38, 38, 38, 7, 7, 7, 46, 29, 1, 29, 1, 1, 38, 46, 46, 49, 46, 46, 18, 46, 46, 46, 4, 19, 4, 17, 30, 30, 34, 19, 2, 47, 19, 12, 4, 4, 4, 4, 45, 21, 21, 27, 21, 45, 35, 35, 6, 2, 35, 51, 7, 7, 7, 51, 18, 18, 21, 51, 48, 51, 21, 32, 26, 48, 45, 8, 8, 42, 9, 42, 42, 5, 23, 9, 5, 5, 16, 9, 31, 9, 5, 5, 10, 24, 22, 23, 43, 43, 37, 41, 41, 41, 41, 50, 50, 50, 43, 43, 43, 43, 43, 11, 11, 0, 15, 15, 11, 15, 15, 11, 43, 43, 43, 43, 43, 43, 43, 0, 0]
LNY454,[12, 12, 12, 12, 16, 16, 34, 16, 29, 16, 10, 29, 38, 32, 39, 39, 29, 29, 29, 38, 34, 16, 38, 16, 10, 12, 38, 38, 38, 39, 12, 12, 12, 12, 12, 14, 14, 0, 0, 24, 23, 23, 31, 24, 9, 49, 14, 9, 49, 14, 24, 3, 31, 38, 38, 26, 50, 50, 41, 0, 26, 0, 0, 26, 26, 14, 20, 40, 2, 27, 27, 13, 12, 15, 33, 47, 11, 2, 47, 15, 4, 2, 4, 2, 15, 2, 35, 20, 35, 37, 30, 2, 2, 2, 30, 8, 2, 8, 30, 35, 27, 2, 35, 27, 20, 20, 35, 20, 20, 46, 28, 46, 7, 19, 51, 7, 7, 19, 42, 42, 43, 7, 46, 7, 7, 42, 46, 50, 46, 46, 50, 1, 1, 1, 19, 1, 42, 41, 42, 41, 14, 42, 14, 42, 42, 42, 42, 42, 50, 17, 50, 50, 50, 50, 23, 23, 0, 50, 45, 25, 23, 23, 23, 18, 18, 17, 23, 31, 23, 31, 45, 45, 25, 22, 22, -1, 31, 31, 31, 3, 44, 44, 31, 21, 21, 36, 21, 21, 32, 39, 21, 6, 39, 39, 5, 39, 39, 21, 21, 48, 36, 21, 21, 22, 21, 21]
LNY455,[45, 3, 3, 3, 28, 22, 45, 22, 28, 28, 42, 22, 35, 35, 35, 35, 28, 28, 35, 38, 45, 45, 37, 45, 23, 45, 23, 38, 38, 35, 45, 45, 3, 3, 3, 50, 32, 8, 50, 8, 8, 16, 7, 16, 7, 36, 36, 8, 50, 36, 8, 23, 23, 38, 38, 20, 4, 19, 20, 32, 20, 31, 4, 4, 31, 29, 29, 51, 10, 10, 34, 10, 3, 3, 3, 3, 3, 41, 3, 11, 10, 27, 10, 10, 27, 10, 34, 34, 17, 34, 36, 27, 34, 10, 36, 9, 27, 36, 9, 17, 34, 34, 2, 34, 51, 51, 34, 34, 51, 6, 47, 6, 46, 25, 25, 5, 25, 47, 13, 47, 49, 6, 18, 44, 25, 30, 46, 30, 46, 47, 30, 12, 12, 33, 49, 33, 12, 32, 0, 0, 12, 12, 51, 13, 0, 13, 0, 13, 0, 15, 30, 30, 30, 4, 30, 16, 32, 1, 24, 24, 7, 30, 24, 30, 30, 30, 30, 24, 7, 43, 24, 24, 24, 39, 39, 26, 37, 43, 37, 37, 39, 39, 24, 39, 39, 39, 21, 39, 35, 35, 48, 35, 40, 40, 40, 40, 40, 40, 48, 40, 48, 39, 39, 14, 39, 48]
LNY456,[4, 27, 27, 27, 49, 49, 47, 35, 33, 44, 44, 44, 33, 33, 25, 10, 33, 20, 33, 35, 35, 35, 33, 35, 44, 27, 44, 44, 39, 10, 47, 47, 21, 21, 21, 42, 42, 42, 42, 39, 9, 9, 37, 9, 37, 50, 1, 39, 42, 1, 42, 28, 28, 39, 39, 13, 13, 24, 24, 24, 24, 13, 24, 24, 13, 40, 40, 1, 5, 14, 51, 14, 34, 34, 5, 34, 27, 5, 34, 3, 30, 16, 5, 5, 5, 5, 7, 7, 51, 7, 40, 40, 40, 16, 1, 16, 40, 16, 16, 51, 51, 51, 51, 51, 40, 1, 7, 51, 7, 46, 17, 46, 17, 18, 2, 17, 17, 15, 36, 17, 15, 2, 6, 6, 2, 38, 46, 17, 46, 17, 38, 19, 11, 19, 11, 11, 11, 24, 42, 42, 7, 1, 1, 13, 36, 13, 13, 13, 13, 38, 38, 38, 24, 24, 42, 9, 24, 24, 9, 29, 23, 31, 9, 9, 22, 38, 9, 48, 23, 37, 48, 48, 41, 0, 0, -1, 44, 28, 28, 44, 41, 41, 48, 26, 45, 12, 26, 0, 32, 32, 45, 25, 25, 12, 25, 12, 25, 12, 12, 12, 12, 45, 45, 43, 8, 45]
LNY457,[42, 42, 28, 42, 2, 2, 41, 2, 35, 2, 4, 2, 4, 40, 48, 48, 2, 35, 2, 39, 2, 39, 40, 39, 40, 2, 40, 39, 2, 48, 2, 28, 28, 28, 28, 6, 31, 37, 31, 37, 37, 37, 38, 37, 38, 27, 9, 37, 27, 27, 37, 38, 38, 40, 38, 23, 45, 31, 5, 20, 31, 20, 23, 23, 20, 32, 13, 27, 1, 1, 49, 1, 42, 1, 1, 1, 14, 1, 1, 1, 1, 26, 1, 1, 26, 1, 49, 13, 49, 13, 32, 32, 32, 26, 22, 18, 32, 9, 18, 49, 49, 49, 49, 49, 13, 13, 13, 32, 13, 21, 12, 21, 8, 17, 33, 24, 50, 50, 7, 46, 47, 24, 24, 24, 33, 46, 29, 29, 21, 46, 46, 19, 19, 19, 19, 3, 3, 6, 6, 27, 6, 6, 6, 46, 7, 5, 7, 45, 5, 16, 23, 46, 51, 15, 15, 15, 31, 15, 10, 25, 15, 10, 10, 15, 15, 0, 15, 43, 15, 43, 25, 25, 25, 44, 44, 36, 11, 43, 43, 11, 44, 44, 25, 44, 34, 44, 44, 44, 44, 44, 34, 48, 48, 48, 48, 48, 48, 34, 34, 34, 34, 34, 34, 30, 34, 34]
LNY458,[18, 18, 18, 18, 37, 37, 19, 37, 15, 37, 37, 37, 37, 37, 14, 43, 43, 15, 43, 19, 19, 19, 17, 19, 37, 19, 17, 19, 19, 35, 18, 18, 18, 18, 18, 2, 0, 26, 2, 20, 16, 28, 20, 20, 47, 26, 2, 26, 26, 2, 26, 47, 20, 19, 19, 32, 3, 0, 0, 2, 7, 48, 48, 48, 42, 2, 29, 2, 18, 18, 50, 18, 18, 18, 18, 18, 18, 13, 18, 9, 18, 9, 18, 18, 9, 18, 5, 29, 39, 39, 22, 34, 22, 18, 6, 9, 22, 40, 34, 5, 50, 34, 5, 50, 29, 41, 5, 34, 29, 49, 25, 8, 10, 1, 1, 8, 10, 25, 45, 4, 21, 49, 49, 46, 46, 3, 48, 3, 10, 3, 48, 51, 11, 51, 21, 51, 51, 0, 0, 0, 51, 41, 41, 4, 45, 3, 51, 3, 3, 48, 48, 3, 48, 48, 26, 28, 2, 48, 12, 33, 12, 28, 33, 38, 38, 38, 38, 12, 12, 44, 12, 44, 12, 31, 31, -1, 47, 44, 44, 47, 12, 31, 44, 36, 24, 36, 36, 36, 37, 14, 23, 14, 14, 14, 14, 14, 14, 23, 23, 36, 23, 24, 27, 27, 24, 30]
LNY459,[3, 6, 3, 3, 0, 0, 23, 0, 34, 0, 34, 0, 12, 12, 39, 39, 34, 34, 12, 0, 0, 0, 34, 5, 34, 3, 5, 5, 5, 12, 23, 23, 3, 23, 3, 43, 47, 47, 47, 30, 30, 47, 30, 30, 13, 45, 45, 30, 47, 45, 45, 34, 13, 34, 30, 47, 7, 32, 49, 47, 49, 4, 47, 47, 8, 35, 16, 45, 48, 48, 48, 21, 6, 6, 18, 18, 6, 48, 18, 6, 27, 6, 18, 6, 6, 48, 11, 11, 41, 41, 35, 45, 16, 21, 35, 20, 35, 45, 45, 41, 48, 21, 41, 48, 16, 16, 11, 11, 11, 42, 14, 19, 19, 24, 38, 24, 24, 14, 51, 51, 29, 19, 33, 33, 19, 36, 42, 22, 19, 51, 36, 2, 46, 2, 9, 2, 16, 50, 7, 43, 16, 7, 16, 51, 46, 7, 7, 7, 32, 1, 36, 36, 36, 4, 4, 30, 4, 4, 10, 10, 30, 31, 31, 37, 1, 1, 37, 13, 40, 13, 10, 10, 17, 25, 25, -1, 13, 13, 13, 34, 10, 26, 10, 44, 25, 44, 44, 25, 12, 12, 44, 15, 15, 15, 15, 15, 12, 44, 44, 44, 44, 25, 25, 25, 28, 28]
LNY460,[14, 12, 12, 2, 44, 44, 2, 49, 44, 23, 23, 44, 29, 29, 38, 38, 27, 27, 22, 43, 49, 49, 28, 49, 23, 2, 28, 34, 49, 38, 2, 2, 12, 12, 12, 21, 24, 41, 24, 28, 28, 41, 33, 28, 28, 24, 24, 51, 24, 21, 41, 28, 28, 28, 51, 42, 42, 42, 42, 24, 7, 5, 3, 3, 24, 21, 45, 21, 8, 4, 4, 4, 14, 14, 40, 14, 12, 8, 14, 14, 40, 32, 40, 14, 14, 8, 0, 0, 0, 10, 32, 32, 45, 4, 21, 20, 21, 20, 20, 0, 32, 32, 4, 4, 21, 45, 0, 32, 21, 15, 46, 15, 46, 48, 16, 15, 46, 46, 9, 46, 46, 15, 18, 18, 16, 50, 39, 50, 39, 50, 50, 48, 1, 1, 9, 1, 21, 24, 42, 21, 21, 31, 21, 31, 1, 42, 31, 31, 42, 36, 42, 30, 36, 37, 41, 41, 5, 5, 33, 25, 33, 33, 36, 36, 36, 36, 36, 47, 33, 47, 19, 19, 25, 35, 35, -1, 13, 13, 13, 28, 35, 35, 19, 17, 17, 26, 17, 17, 35, 6, 17, 38, 38, 6, 38, 38, 6, 26, 26, 26, 17, 11, 35, 35, 11, 11]
LNY461,[40, 40, 40, 40, 9, 9, 20, 28, 46, 46, 46, 9, 43, 43, 36, 2, 46, 46, 2, 23, 20, 9, 43, 9, 29, 14, 29, 23, 12, 2, 14, 14, 40, 14, 27, 39, 0, 1, 8, 1, 1, 1, 1, 1, 1, 6, 41, 29, 8, 39, 48, 29, 29, 29, 29, 49, 21, 49, 0, 49, 0, 8, 21, 49, 8, 41, 34, 41, 24, 31, 31, 25, 40, 25, 25, 40, 40, 45, 40, 25, 24, 42, 25, 25, 42, 25, 7, 22, 7, 22, 42, 7, 22, 25, 41, 25, 42, 25, 42, 7, 22, 7, 7, 7, 22, 37, 22, 22, 22, 44, 13, 44, 13, 26, 44, 44, 13, 19, 37, 21, 15, 44, 44, 44, 44, 18, 33, 50, 33, 33, 18, 26, 4, 4, 5, 5, 5, 0, 37, 0, 37, 37, 37, 21, 5, 37, 37, 37, 21, 18, 18, 21, 18, 21, 1, 1, 8, 21, 1, 47, 1, 1, 1, 17, 17, 18, 1, 30, 1, 30, 47, 38, 47, 38, 11, -1, 3, 30, 30, 43, 38, 38, 38, 35, 11, 35, 35, 11, 11, 36, 10, 36, 36, 51, 36, 36, 36, 51, 51, 51, 35, 32, 11, 11, 16, 10]
LNY462,[49, 49, 49, 36, 12, 12, 12, 12, 18, 18, 29, 18, 13, 13, 45, 45, 18, 18, 21, 40, 12, 12, 13, 40, 42, 36, 1, 1, 36, 45, 12, 12, 49, 12, 12, 10, 16, 10, 10, 39, 10, 10, 33, 39, 33, 48, 19, 33, 48, 48, 10, 1, 33, 1, 44, 16, 16, 16, 30, 16, 10, 16, 16, 16, 16, 48, 30, 48, 14, 25, 25, 25, 49, 49, 2, 2, 49, 14, 2, 47, 32, 47, 32, 32, 47, 47, 8, 41, 8, 8, 50, 50, 51, 50, 48, 15, 0, 15, 15, 8, 25, 50, 28, 25, 51, 30, 3, 3, 51, 23, 23, 23, 23, 9, 9, 17, 17, 5, 4, 4, 34, 17, 23, 23, 17, 31, 35, 23, 23, 4, 35, 9, 9, 9, 34, 9, 30, 10, 30, 30, 30, 30, 48, 38, 4, 6, 30, 38, 6, 20, 31, 31, 35, 35, 35, 10, 35, 35, 11, 11, 39, 39, 46, 20, 20, 35, 26, 33, 39, 33, 33, 33, 11, 7, 7, -1, 43, 33, 43, 13, 7, 7, 11, 37, 37, 37, 7, 7, 13, 24, 7, 45, 45, 24, 45, 45, 24, 22, 37, 27, 37, 7, 7, 7, 7, 7]
LNY463,[50, 50, 50, 50, 29, 28, 47, 29, 28, 29, 29, 28, 35, 35, 4, 23, 29, 28, 23, 31, 50, 31, 35, 50, 35, 1, 35, 18, 31, 23, 50, 50, 50, 50, 50, 6, 6, 20, 19, 13, 21, 8, 13, 21, 35, 12, 12, 13, 19, 12, 13, 35, 35, 18, 35, 2, 9, 32, 16, 19, 32, 19, 36, 36, 2, 25, 40, 6, 10, 25, 25, 10, 50, 50, 24, 50, 50, 10, 50, 45, 10, 5, 24, 5, 45, 5, 49, 37, 49, 49, 25, 25, 27, 10, 25, 12, 25, 12, 25, 49, 25, 25, 49, 25, 27, 40, 25, 25, 25, 11, 41, 41, 41, 17, 17, 14, 14, 17, 46, 46, 7, 11, 11, 11, 17, 41, 11, 41, 11, 41, 9, 44, 44, 42, 7, 22, 44, 6, 16, 6, 40, 16, 6, 9, 7, 9, 46, 46, 9, 20, 9, 9, 30, 20, 8, 8, 20, 20, 8, 8, 39, 8, 8, 20, 33, 30, 8, 8, 8, 35, 8, 3, 3, 34, 35, -1, 15, 15, 15, 15, 0, 34, 15, 26, 34, 26, 26, 34, 35, 4, 26, 4, 4, 43, 4, 43, 4, 51, 51, 51, 51, 38, 48, 48, 38, 38]
